"Index","3M","American Express","Apple","Boeing","Caterpillar","Chevron","Cisco Systems","Coca-Cola","DuPont","ExxonMobil","General Electric","Goldman Sachs","The Home Depot","Intel","IBM","Johnson & Johnson","JPMorgan Chase","McDonald's","Merck","Microsoft","Nike","Pfizer","Procter & Gamble","Travelers","UnitedHealth Group","United Technologies","Verizon","Visa","Wal-Mart","Walt Disney"
2013-06-28,105.00194,73.04668,54.58036,98.67751,77.94892,111.29211,22.92063,38.07673,50.01279,86.01856,21.84878,147.84923,74.68188,22.87804,183.37375,81.77171,50.00863,93.3383,43.91392,32.89876,62.3288,26.39988,72.98444,76.79435,63.72259,89.54391,46.09598,45.08862,71.38428,61.59698
2013-07-01,104.96352,73.9065,56.32707,99.44812,78.16627,111.98804,23.08184,38.40898,50.22237,85.97096,21.9901,148.33798,74.10348,22.55701,183.53687,82.50505,49.72443,94.1114,43.79101,32.72732,61.00745,26.1831,73.96085,77.93781,63.86856,91.27813,46.1143,45.69802,71.48012,62.3578
2013-07-02,104.40659,73.13226,57.60305,97.74313,77.93948,112.05387,23.06288,38.32354,50.05089,86.29466,21.57555,147.52664,74.52763,22.39649,183.74796,82.44791,50.38284,94.21512,44.00845,32.32727,61.29129,26.1077,74.35901,76.69827,63.51822,90.37249,46.36153,45.70296,71.59512,61.70428
2013-07-03,105.09796,73.09306,57.921,99.11097,77.34415,111.98804,23.31892,38.43747,49.91753,86.34227,21.58497,147.04765,74.93253,22.43426,185.42712,82.64791,50.35421,94.6111,44.00845,32.39394,61.5262,26.06057,74.48224,77.25558,63.78098,91.2685,46.7095,46.14705,71.64304,62.04567
2013-07-05,107.10486,74.78856,57.45576,100.37286,77.61819,113.33287,23.29995,38.46594,50.4891,87.18008,21.89589,149.79448,75.47237,22.71752,187.03911,83.68601,51.51836,94.14912,44.58515,32.58444,62.28965,26.36217,74.26421,78.15881,64.39407,93.00272,46.97505,47.07227,72.07427,62.2505
2013-07-08,107.67139,75.50401,57.12954,100.53662,78.61983,114.01939,23.35685,38.48493,51.21309,87.82748,21.97126,150.35165,76.3689,21.89607,187.08708,84.37172,52.19586,94.16798,44.8215,32.69874,62.36795,26.51298,74.66235,78.56239,65.74677,93.43629,47.33116,46.40858,73.51173,63.11862
2013-07-09,108.84289,76.06264,58.13435,100.83523,80.63258,115.92849,23.85946,38.76023,51.35599,88.86522,22.25391,153.41129,76.83162,21.84885,183.55606,84.64791,52.37716,94.27168,45.02003,32.71779,62.5735,26.72033,75.43021,78.84105,66.14576,94.43828,47.13692,46.18653,73.81839,63.34296
2013-07-10,108.91971,74.80817,57.91137,101.62511,80.28295,115.58053,24.09653,38.61783,51.36551,88.37016,22.17854,152.32625,76.54242,21.95272,184.46761,84.99078,52.31991,94.26226,45.34147,33.05116,62.2505,26.80516,75.64825,78.37982,65.87328,94.21669,46.74843,46.06317,73.56923,63.3137
2013-07-11,109.97597,75.40601,58.81432,102.95442,81.92716,116.39871,24.53276,38.95009,51.95614,88.79858,22.5554,154.16399,76.98586,22.65143,184.99535,85.4003,52.61572,95.02593,45.67236,33.99412,62.36795,27.11619,76.56778,79.46562,66.52529,96.04726,47.36816,46.86749,74.39337,64.94263
2013-07-12,110.56171,76.7683,58.70695,98.12844,82.37129,116.67144,24.59914,38.95009,51.8323,88.92235,22.38581,156.51001,77.64139,22.56645,184.29489,85.70506,52.4535,95.77076,45.8898,33.97507,62.31902,27.15389,77.30721,80.88775,66.17496,96.18214,46.62818,47.055,74.39337,65.33279
2013-07-15,110.28324,76.29786,58.83496,101.77924,82.58863,117.25452,24.58965,38.9311,52.04188,88.77954,22.26333,159.33502,77.50643,22.60422,186.14676,86.09554,52.37716,94.98822,45.8709,34.45131,62.00581,27.13504,77.26928,80.02294,65.80515,96.57716,46.21194,46.93904,73.81839,64.30862
2013-07-16,109.79352,76.70948,59.21486,100.40176,83.31624,116.72787,24.38103,38.19064,51.80372,88.82714,22.0749,156.63708,77.33291,22.89692,186.00284,86.09554,52.49166,95.11079,45.59673,34.54656,61.3696,27.03136,76.75738,79.9749,65.11421,96.3363,46.50793,46.72439,74.14422,63.43075
2013-07-17,110.0816,75.2688,59.23001,100.94119,81.89881,116.94418,24.39051,38.76972,54.53775,88.97947,22.17854,157.86876,77.54499,22.8025,186.6745,85.83839,52.73977,94.37539,45.50219,34.04174,61.98623,27.03136,76.49186,80.70518,64.45246,97.17451,46.93343,46.78854,73.9813,63.75263
2013-07-18,110.8882,72.53442,59.42959,103.67688,81.56577,117.99747,24.52327,38.74124,54.74733,89.85536,22.26333,160.3712,77.1401,21.94328,189.97525,85.87649,53.78941,94.45082,44.81205,33.756,61.97644,26.85228,76.69243,81.22405,68.65652,97.63696,46.22119,47.12654,74.11546,64.20132
2013-07-19,111.56996,72.58342,58.49223,103.03149,81.49917,119.35172,24.48534,39.00705,54.43296,90.60749,23.29029,160.66444,77.01479,21.75444,185.70537,87.83841,53.58902,94.53567,45.18076,29.90797,62.00581,27.41779,77.71436,81.34898,69.53236,98.73531,46.20269,46.85762,74.82462,63.55756
2013-07-22,111.65638,73.23026,58.67942,102.93516,81.83221,119.46456,24.39051,38.76972,54.46154,90.28379,23.42219,162.51195,77.12083,21.4995,186.23311,87.88602,53.97071,91.99951,45.11458,30.48898,61.94708,27.66285,77.5711,82.08886,70.24277,98.37883,46.49868,47.17836,74.62337,62.81624
2013-07-23,112.1077,72.92645,57.67186,103.831,81.37547,119.68087,24.23878,38.88364,54.41391,90.63605,23.28087,162.52173,77.30399,21.48062,187.08708,88.01936,54.07567,91.22641,45.31311,30.30801,61.8492,27.72882,77.31322,78.99479,70.73908,101.27885,46.58193,46.52701,75.27502,62.86501
2013-07-24,111.7044,73.85751,60.63398,103.02185,79.39627,118.84387,24.26723,38.78871,54.66159,90.43612,23.19607,161.32915,77.3811,21.65057,188.65111,87.96221,54.03751,91.13213,45.16185,30.44136,61.30108,27.59687,76.66377,78.96597,70.58337,101.15359,46.60043,46.0755,74.96836,63.05034
2013-07-25,111.91565,74.25932,60.35732,102.78104,78.15927,120.15108,24.18188,38.76972,54.86164,90.41708,23.26202,162.1796,76.14717,21.77332,189.23642,88.16222,53.91346,91.91466,45.54,29.89844,61.16405,27.51204,76.79749,79.60976,70.67096,100.9609,46.90567,48.01475,74.75753,62.96255
2013-07-26,112.26134,73.8379,60.70005,101.72144,78.08315,119.963,24.18188,38.57986,54.92833,90.24571,23.22434,161.5442,75.90617,21.96216,189.36116,88.40984,53.48406,92.42377,45.84254,30.11751,61.20321,27.6817,76.77838,80.33043,70.27197,101.13432,47.19242,47.66687,74.74795,63.38198
2013-07-29,111.97326,73.56348,61.63604,100.96045,78.99662,118.65578,24.02067,38.23811,54.81401,89.52214,23.07359,159.50121,75.83869,21.94328,188.2673,88.77174,53.14054,92.27293,45.70073,30.04132,61.37938,27.84193,76.49186,80.14787,70.8364,101.23067,47.62716,47.3634,74.73837,63.02108
2013-07-30,112.19411,73.6909,62.39722,101.84666,79.15839,118.28901,24.34309,38.27608,54.94738,89.31269,23.06417,158.77783,75.77121,22.07546,188.07539,88.73364,52.79702,92.74433,45.42656,30.33658,61.51641,27.96445,76.82614,80.12864,70.33035,101.7124,46.63743,47.23264,74.64253,62.60165
2013-07-31,112.76066,72.2992,62.28847,101.2398,78.89196,118.39246,24.26723,38.04825,54.95691,89.25557,22.96053,160.34187,76.18573,22.03769,187.14465,89.04793,53.17871,92.47092,45.54,30.32706,61.58493,27.77441,76.69243,80.28239,70.89478,101.7124,45.76795,43.67242,74.69045,63.0601
2013-08-01,113.70169,74.12212,62.8597,102.78104,80.34781,118.90971,24.55172,38.51341,55.6809,88.28447,23.19607,163.72408,75.80977,21.90551,187.88348,89.30507,53.95163,93.3383,45.92762,30.16514,64.57021,27.66039,77.97223,81.06071,71.19647,103.26357,46.25819,44.20535,74.95878,63.75263
2013-08-02,113.55766,74.18093,63.6663,103.93697,80.21459,117.50844,24.83621,38.18115,57.08126,87.54185,23.27145,163.85115,77.34255,21.92439,187.25981,89.89555,53.90392,93.52686,45.8898,30.37468,64.89321,27.90744,77.63795,80.71478,70.32063,103.83201,46.48018,45.39702,75.46667,64.87435
2013-08-05,113.23117,74.41614,64.61743,103.55165,79.51045,116.60561,24.95001,38.2476,56.7669,87.19912,23.10186,164.53542,76.79306,21.85288,187.58604,89.33365,53.53177,93.63057,45.88035,30.19371,64.99109,27.7364,77.74301,79.89803,71.37163,102.7433,46.44318,45.53025,75.48584,64.3964
2013-08-06,112.82787,74.29853,64.03932,103.10855,78.53036,115.80624,24.85518,38.32354,56.39537,87.08488,22.904,161.07501,77.16903,21.73847,183.25861,89.34317,52.9497,93.04604,45.79527,30.07941,65.12812,27.87893,78.06773,79.13892,71.27431,101.35592,46.33219,45.12315,74.62337,65.40108
2013-08-07,113.14475,73.64189,64.00215,102.97791,78.43522,115.98492,24.76983,38.1147,56.77642,86.9611,22.93227,159.7749,75.99294,21.64313,181.83142,89.20032,52.76839,92.70662,45.89926,30.53661,64.23743,27.80292,78.27785,78.65848,70.96291,102.15559,46.18419,44.75307,74.59445,64.28911
2013-08-08,113.96095,74.67096,63.87468,102.41667,79.89107,115.7404,24.9026,38.16216,56.92884,87.38001,22.92284,159.17862,77.15939,21.40477,181.22391,88.89555,52.31991,92.4332,45.82363,31.32717,64.64852,27.67939,78.47842,78.82183,71.21593,102.37719,45.89745,44.60257,74.47875,64.13304
2013-08-09,113.60566,73.99471,62.96577,101.92317,80.41441,115.20435,24.70345,38.12419,56.90979,86.9678,22.84747,158.48459,76.12789,21.46197,181.11784,87.96221,52.0241,92.03722,45.74799,31.14619,64.903,27.75541,77.97223,78.88909,70.97264,101.76057,45.61995,44.36325,74.14131,63.13813
2013-08-12,113.67287,73.98491,64.75449,100.86842,82.1367,114.54604,24.97846,37.81092,57.04316,86.17213,22.86632,158.05449,76.34961,21.58592,182.34251,87.61935,51.61378,91.49039,45.82363,31.30812,65.09875,27.7364,77.95313,79.10049,70.44713,101.68349,45.9252,44.35091,74.31485,62.3578
2013-08-13,113.95135,74.71016,67.83177,102.79407,82.37458,115.20435,24.95949,37.64005,57.31191,85.70239,22.80036,160.02907,76.58098,21.47151,181.69643,88.58127,51.80463,90.93413,45.78581,30.91484,64.4136,27.81242,77.99133,78.73535,71.38136,102.89746,45.46271,44.22015,74.10275,62.40657
2013-08-14,112.9431,74.36713,69.06907,100.79102,81.66093,114.78116,25.01639,37.52613,56.98557,85.271,22.67788,159.66737,74.65296,21.51918,180.83818,86.38126,51.67104,90.61358,45.91817,31.02995,62.98458,27.58437,77.59975,78.96597,70.54445,101.73064,45.22221,44.0842,73.65925,62.38706
2013-08-15,111.24348,73.38707,68.98731,99.40727,81.69899,114.02258,23.21461,37.10843,56.38087,84.51368,22.61193,157.13562,72.43573,21.00432,179.16026,85.28602,50.85041,89.93475,45.35093,30.4928,62.14284,27.36582,76.86434,77.89938,69.4837,99.72623,44.89847,42.99167,71.74064,60.84592
2013-08-16,111.2915,73.67129,69.59972,100.12333,81.03291,113.67174,23.01546,37.07046,55.93934,84.27402,22.56482,157.04765,72.66709,20.88991,178.72632,85.11459,50.85041,89.59534,45.09567,30.50239,62.29944,26.95724,76.3104,77.9282,69.5129,99.81339,44.13074,42.79393,71.45139,60.64108
2013-08-19,111.01302,72.85783,70.3493,101.3329,80.11943,112.51493,23.01546,36.81415,55.21946,83.32497,22.47061,155.06329,72.50321,21.24268,177.65593,86.14316,49.45725,90.01961,44.98222,30.10912,63.33695,27.04276,76.01432,77.09223,69.78539,99.37764,43.93649,43.25121,70.94041,60.30945
2013-08-20,110.83057,72.78923,69.42515,101.24581,79.79591,112.16409,23.06288,36.69074,55.21946,83.23869,22.34812,155.97237,71.61633,21.47151,177.97417,85.45744,49.73397,90.03846,44.96331,30.32974,63.25864,27.10927,75.95702,77.13066,70.51525,99.15493,44.31573,42.81618,70.60297,60.35822
2013-08-21,109.5126,71.97578,69.60387,100.5491,78.9205,111.60464,22.8258,36.33949,54.85473,82.84564,22.24449,153.57747,71.07648,21.1378,178.26346,84.57173,49.2664,89.67077,44.86877,30.32015,62.76925,26.83371,75.81376,76.3139,69.92162,98.47711,43.72375,44.09409,70.91148,59.63641
2013-08-22,110.71954,72.38741,69.68702,101.73932,80.09089,112.16409,22.7689,36.36797,55.23866,83.38248,22.40466,155.82576,71.33676,21.22361,178.58168,84.05744,49.81985,90.00075,45.19967,31.06832,63.48376,26.75769,76.18623,77.39972,70.03841,99.69718,43.4925,44.22509,70.82471,60.12411
2013-08-23,110.45885,72.1816,69.41822,102.06832,79.82446,113.33987,22.62666,36.56733,55.57461,83.90015,22.40466,155.08282,71.23072,21.39523,178.80347,84.83469,49.92482,89.68962,45.12403,33.33202,62.84756,26.92873,76.41546,77.05379,70.59311,99.54226,44.03824,44.26958,70.80544,60.2119
2013-08-26,110.39126,72.1424,69.6884,102.1167,79.51045,112.6856,22.59821,36.1876,55.25786,83.48793,22.24449,154.3497,72.71529,21.23315,178.14775,83.99026,49.42862,89.85933,45.02003,32.7565,62.56371,26.62467,75.0115,76.98653,70.4374,99.05811,43.4185,43.25615,70.41014,59.84125
2013-08-27,108.84638,70.4763,67.69599,99.87174,78.69213,112.65715,22.2663,36.21608,54.47079,83.2291,21.83936,149.7847,71.45245,21.15687,176.21912,82.68526,48.28355,89.41621,44.53788,31.90281,61.47726,26.60566,74.46711,76.62139,69.60048,96.77289,43.42775,43.05099,70.24624,59.19748
2013-08-28,109.10708,70.5743,68.01605,99.92979,78.45425,115.50179,22.23785,36.40594,54.50919,85.16555,21.8582,150.02007,72.32969,21.25222,175.65981,83.03071,48.26447,90.5853,44.51897,31.67261,62.02538,26.8052,73.39742,76.76553,69.61995,96.81162,43.06701,43.30806,69.78345,59.31453
2013-08-29,109.41605,70.78011,68.1269,101.53611,78.53036,114.13637,22.23785,36.16862,54.38441,83.66048,21.77341,150.66734,72.34898,21.03292,176.12268,83.06909,48.37898,90.1576,44.52843,32.18098,62.33963,26.70068,73.83675,77.11144,70.4958,97.27641,44.23249,43.34761,69.83167,59.57789
2013-08-30,109.6671,70.4763,67.50618,100.55878,78.53989,114.19326,22.10508,36.24456,54.34601,83.55505,21.80167,149.19627,71.80913,20.95665,175.76588,82.91557,48.21676,89.68239,44.70805,32.03711,61.69149,26.8052,74.3907,76.77514,69.81458,96.92782,43.8255,43.11279,70.36194,59.33404
2013-09-03,109.3195,70.98592,67.69461,101.61353,78.51134,114.30705,22.2663,35.97876,54.12525,83.54546,21.7263,151.77554,71.61531,21.04246,177.39558,82.92516,48.7893,89.83445,44.63242,30.57913,63.13508,26.61516,74.25699,77.41893,70.61256,99.40669,42.55827,43.75546,70.07269,59.43158
2013-09-04,110.60368,71.68176,69.09539,102.92953,79.49142,114.60099,22.54131,36.58632,54.93151,84.13023,21.82994,152.73666,71.84789,21.58592,176.5952,83.38575,49.49541,90.44273,45.07676,29.92688,63.95999,26.95724,74.00867,77.89938,71.38136,100.08451,43.27051,43.5503,70.29445,59.60715
2013-09-05,110.91266,72.32861,68.62154,103.20048,78.93002,115.08458,22.46544,36.30152,55.29625,83.73718,21.82051,153.15836,70.73344,21.54778,177.57878,83.52009,49.72443,90.91795,44.91604,29.95565,64.2055,26.86222,73.67439,77.50542,72.05285,100.39437,43.14101,43.55524,70.06305,59.79248
2013-09-06,111.0768,71.88758,69.03027,102.63924,79.34869,114.93287,22.33268,36.40594,54.81633,83.64132,21.82051,153.63892,70.45241,21.61452,176.49876,83.63524,50.15383,91.4882,44.89714,29.87892,63.81269,26.87172,73.68394,77.82449,72.07231,99.95863,42.86352,43.66894,69.98592,59.88026
2013-09-09,112.71823,72.1914,70.13177,103.72301,81.44207,115.89056,22.68355,36.56733,55.19067,84.39864,22.03721,156.41434,71.30521,21.84335,178.37917,84.01905,50.44009,91.66878,45.13348,30.3681,64.22514,26.89072,74.64857,79.46819,72.25721,101.16902,42.46577,44.13364,70.87292,60.07535
2013-09-10,113.53895,73.11266,68.53425,104.67131,82.41264,116.63965,22.91115,36.67175,55.70898,84.18774,22.48945,161.95538,72.29366,21.91009,179.94138,84.94983,51.21301,92.08697,45.36038,31.06832,65.61964,27.03325,74.44801,79.80659,72.62701,102.89261,42.98376,45.62659,71.30678,61.28485
2013-09-11,114.62036,73.68109,64.80299,105.69703,82.90744,117.50252,23.11977,36.81415,56.46725,85.16555,22.69673,161.87692,72.72007,21.748,183.89507,85.62152,50.82178,92.62872,45.51164,31.40404,66.37579,27.2423,74.75362,80.95719,73.43778,104.41286,43.03001,46.05173,71.39355,62.36755
2013-09-12,114.12793,73.7889,65.49299,106.2486,82.63149,117.47408,23.03443,36.75677,55.72818,84.34113,22.47061,160.19991,73.06894,21.57638,183.924,85.41042,49.84848,92.36259,45.6452,31.35607,66.857,26.90022,74.74408,80.36739,73.00797,104.41286,43.79774,45.74276,71.25858,63.87943
2013-09-13,114.51415,73.79871,64.41367,107.7291,82.79326,117.71113,23.06288,36.99583,56.51525,84.74375,22.40466,160.83736,72.7879,22.34867,185.31261,84.98821,50.18245,92.52416,45.58796,31.6822,66.69006,27.09027,75.49859,80.79282,72.75401,104.95511,44.17699,46.71664,71.69243,65.04993
2013-09-16,115.12245,74.09272,62.36583,111.92873,82.95502,117.65424,23.11977,37.15839,57.30231,85.00259,22.74383,163.80893,73.20461,22.301,186.25763,85.42961,50.70728,92.86632,45.96953,31.46159,66.96503,27.28031,76.55872,81.76937,73.37917,106.22359,44.67648,46.81057,72.09736,65.29378
2013-09-17,115.79833,75.3864,63.0863,113.32215,82.85035,117.90077,23.11029,37.09145,57.22552,85.26142,23.0359,164.19141,73.45657,22.6347,185.30296,85.4584,50.65956,93.06591,45.79782,31.58628,67.09269,27.21379,76.24355,82.05944,72.58794,106.89172,44.92622,47.35931,72.45409,65.33279
2013-09-18,117.11148,76.09205,64.38318,114.57043,83.58303,119.30413,23.51806,37.85642,58.01259,85.87495,23.42219,164.81906,74.97803,22.78726,187.48232,86.27402,50.96492,93.80724,46.16985,31.96037,68.23185,27.59387,76.69243,83.065,71.34737,107.49208,45.06497,47.86602,73.67853,65.45959
2013-09-19,117.38184,76.02345,65.43896,115.18973,83.49739,118.94381,23.33789,37.58868,57.90701,85.58736,23.22281,164.54446,76.08279,22.79679,186.48907,86.42755,50.33513,93.06591,46.0363,32.26731,68.25149,27.40383,76.52052,84.02221,69.19835,108.45071,44.87072,48.12803,73.47606,64.10378
2013-09-20,115.87558,75.77843,64.76143,112.85767,80.64278,118.45074,23.24306,37.67474,57.03356,84.993,22.79557,166.47649,74.61947,22.66331,183.23933,86.05332,50.38284,92.09647,45.79782,31.452,68.12383,27.52736,75.82331,83.21003,68.93461,106.1074,44.19548,49.1464,73.1097,63.41124
2013-09-23,116.93768,74.91598,67.98003,113.70922,80.90921,119.01966,23.01546,36.93846,57.02396,84.12064,23.05192,162.06326,73.56317,22.52029,184.17471,85.48718,49.10418,92.45763,45.48303,31.40404,67.74084,27.36582,75.71825,83.51943,70.15565,105.95247,44.38048,48.50621,73.67853,63.15763
2013-09-24,116.63837,74.55334,67.76666,115.15102,80.98534,118.043,22.89218,36.84283,56.93757,83.74677,23.08989,159.82722,73.68915,22.59657,183.19112,84.65237,48.01637,92.93285,45.33994,31.12587,68.18275,27.28031,75.08791,83.02632,70.64406,106.51408,43.72375,47.7894,73.03256,62.73821
2013-09-25,116.05903,74.47495,66.7178,114.67687,80.4049,117.64475,23.16719,36.65159,56.93757,83.53587,23.00445,159.17995,73.18522,22.59657,182.70895,83.55847,49.3332,92.78078,45.47349,31.18342,67.68191,27.07126,74.22834,83.13268,70.31194,105.79754,43.42775,47.34942,71.97202,62.86501
2013-09-26,116.50319,74.79836,67.36762,115.51873,80.11943,117.09479,22.54131,37.04364,57.11994,83.46877,23.02343,159.16034,73.71822,22.32007,183.43219,83.54887,49.5145,93.32253,45.48303,31.43281,69.07639,27.09977,74.54352,82.98765,70.48777,106.18487,44.09374,47.84378,71.9431,63.63558
2013-09-27,116.07835,74.37694,66.88684,114.89943,79.73882,116.28881,22.12405,36.71853,56.64002,83.30579,22.83355,156.7674,73.61162,21.91009,180.24995,83.22263,49.84848,92.30557,45.58796,31.91241,72.31712,27.44184,73.74125,82.58156,70.3217,105.89437,43.474,47.71772,71.69243,63.58681
2013-09-30,115.29625,74.01431,66.05552,113.69954,79.35821,115.20785,22.21888,36.2213,56.2081,82.48136,22.68164,155.15903,73.50502,21.85288,178.57204,83.18424,49.32365,91.44068,45.41626,31.922,71.33508,27.29931,72.19403,81.96275,69.95051,104.40317,43.16876,47.23572,71.30678,62.90403
2013-10-01,115.49902,74.41614,67.60871,113.94145,79.70076,115.03717,22.19978,36.28823,56.33287,82.44302,22.94748,155.93379,73.90235,21.76707,179.72922,83.93269,49.5813,91.36464,46.49419,32.20976,71.11903,27.45134,72.73843,81.85639,70.89803,103.97711,43.46476,47.75974,70.95004,63.23567
2013-10-02,115.09348,73.31514,67.83039,114.02854,79.99574,114.57255,22.2762,35.791,56.62083,82.51971,23.09939,155.61015,73.96049,21.82428,178.35989,83.75998,50.07153,90.55678,46.14124,32.53588,70.59856,27.56537,72.51875,81.68236,70.88826,101.65318,43.27976,47.41369,71.07539,63.28444
2013-10-03,114.46588,72.76463,66.97829,111.51263,79.90058,112.12616,21.98007,35.53283,55.44023,81.9637,22.88102,153.82526,73.5341,21.54778,177.29915,83.07869,49.92734,89.97702,46.13169,32.47833,70.35304,27.33732,72.43279,81.27626,70.83942,100.40405,43.48325,46.63013,70.53548,62.44558
2013-10-04,115.28659,73.04971,66.92564,113.40924,80.11943,112.01237,21.98962,35.57107,56.29448,82.74978,22.83355,153.53104,73.43719,21.748,177.53058,83.77917,50.62906,90.00553,46.00769,32.49752,70.84406,27.55586,72.60471,81.87573,71.29853,100.96567,43.5665,47.08247,70.18839,63.69411
2013-10-07,114.60105,71.70295,67.57961,112.91574,79.4819,111.76584,21.86544,35.42764,55.77617,82.34715,22.72911,151.27539,72.80728,21.76707,175.51515,83.08828,49.82161,89.68239,45.68335,31.94118,70.05843,27.19479,72.25134,81.30526,70.49753,100.73328,43.74225,46.05668,69.29176,63.00156
2013-10-08,113.12376,70.99516,66.63605,111.70617,78.83486,110.68488,21.62663,35.64757,54.77794,81.97329,22.47277,150.09853,71.97387,21.43337,172.34256,82.14792,48.8988,89.28321,45.5498,31.66302,69.01748,26.83371,72.90079,80.24169,69.82352,99.50352,43.07806,45.1174,70.28481,62.42608
2013-10-09,113.51964,70.99516,67.41889,110.76755,79.47239,110.11594,21.4929,35.45633,54.65316,81.63776,22.37783,151.46173,71.84789,21.53825,174.84979,82.48376,48.78345,88.64642,45.09192,31.72057,69.61652,26.88122,73.49293,79.62289,69.72584,99.58099,43.21839,45.44368,70.38122,62.02616
2013-10-10,115.22865,73.39378,67.84148,115.05426,80.62376,110.353,21.98007,36.12568,55.94894,82.48136,23.02343,154.96288,73.17554,22.0245,178.17667,84.23016,50.48487,89.75842,45.30178,32.38241,72.12071,27.33732,74.3907,81.38261,72.26559,102.56338,43.83579,46.72406,72.107,63.96722
2013-10-11,116.56112,74.12123,68.28069,114.16402,81.46111,111.57619,22.23799,36.11611,55.6034,83.35372,23.16585,156.91451,73.96049,22.17705,179.51707,85.83262,50.47525,90.04355,45.111,32.73732,72.14035,27.28981,74.9542,81.85639,72.54887,103.61884,44.05095,47.50761,72.13593,64.58173
2013-10-14,117.21769,74.77986,68.72823,115.59615,82.06057,112.43907,22.2953,36.24998,56.01613,83.97684,23.14686,156.38492,73.98956,22.35821,180.29817,86.16847,50.66751,90.02454,44.59588,33.04426,72.72957,27.88844,75.20251,82.3785,72.98844,103.51233,43.78902,47.81412,72.00095,65.18649
2013-10-15,115.69212,73.97377,69.094,114.35754,81.59432,112.03133,22.14246,36.01093,55.80497,83.20034,22.96647,154.59021,72.85574,22.301,178.0706,86.29321,50.28301,89.15015,44.42418,33.08263,72.38586,27.7079,74.11373,81.68236,72.15814,102.44719,43.33064,47.30246,71.70207,64.80608
2013-10-16,116.77354,75.02563,69.43069,116.44768,82.08912,112.98904,21.97052,36.33604,56.68802,83.69883,23.12787,159.12111,72.62316,22.59657,180.06673,87.42549,51.90752,90.49976,44.99652,33.22651,73.1813,28.31602,75.40546,83.22937,73.44755,103.05722,44.20062,48.35544,72.88794,64.71828
2013-10-17,118.39566,78.86932,69.90038,118.33461,82.2616,113.33038,21.76037,36.86196,57.24472,83.86181,23.43168,155.26691,73.39842,22.80633,168.59137,88.25072,52.10938,90.73737,44.93929,33.49508,73.20095,28.75312,76.445,83.17135,69.71607,104.59683,45.74414,49.01046,73.06149,64.78656
2013-10-18,118.60808,79.15439,70.50864,118.55717,83.68932,113.45366,21.93231,37.08189,57.22552,83.92891,24.25768,155.62976,72.38089,22.76819,167.57884,87.92446,52.19589,90.48074,44.46233,33.53345,74.56598,28.99067,76.43539,83.71281,67.16656,104.32571,46.7825,49.54683,72.994,65.49861
2013-10-21,119.00396,79.03643,72.2364,117.54114,84.03426,113.61485,21.90365,37.12014,57.07195,83.62215,24.81784,156.68893,72.31305,23.01608,166.69167,87.51185,52.16706,89.90098,44.36694,33.56223,74.7231,28.88615,76.01186,83.88685,66.61953,104.20951,47.31572,49.44549,72.45409,65.9473
2013-10-22,119.53501,79.49846,72.02996,118.51847,85.44283,114.39239,21.63618,37.37831,57.75343,84.34113,24.70391,156.17897,72.54563,22.94934,168.72638,88.62495,51.54224,90.40472,44.32878,33.16896,74.59544,29.1522,77.36904,83.8385,67.26424,102.76672,47.83957,49.43066,73.58212,67.30312
2013-10-23,118.95567,79.26253,72.73521,124.84694,80.25896,113.90879,21.26364,37.37831,57.80143,83.98643,24.40009,154.69809,72.75883,22.6347,169.49783,88.37546,50.70596,89.53983,44.41463,32.38241,74.20262,29.07619,77.8792,83.42274,66.43394,103.01849,47.54022,49.16124,73.17719,66.44476
2013-10-24,119.23569,79.52795,73.69814,124.80822,80.99677,114.31653,21.36872,37.10101,58.91484,84.76292,24.62795,156.87527,74.40627,22.67284,171.45538,88.61535,50.44642,89.98653,44.0903,32.34405,74.15353,29.08569,77.59043,84.1479,66.04321,103.66725,47.16604,50.15489,73.67853,67.35189
2013-10-25,120.13365,81.20895,72.87375,126.94675,81.22674,114.34497,21.45469,37.32094,59.41396,84.33154,24.57099,158.96419,73.89265,23.11143,170.53929,88.36586,50.72518,90.08157,44.39556,34.27203,74.34011,29.08569,77.00328,83.76115,66.05298,104.11268,47.43732,50.19197,73.35072,67.55672
2013-10-28,120.61642,81.35641,73.41689,125.67912,80.75722,114.64841,21.54066,37.87554,59.08761,84.58079,24.77037,158.33653,73.70853,23.22584,171.02145,88.65373,50.63867,90.64232,43.26039,34.11856,74.15353,29.20922,78.25459,84.22526,65.38873,102.63116,47.30636,50.19691,74.3727,67.30312
2013-10-29,120.96402,82.24114,71.58797,125.46624,80.556,115.20785,21.80813,38.05722,59.01082,85.25183,24.8843,158.98381,75.10401,23.37839,175.62123,89.3734,50.68673,91.28861,43.47979,34.0706,74.54634,29.69382,79.37113,84.38963,66.50232,103.04754,47.7928,50.48364,74.29556,67.22508
2013-10-30,120.49091,81.69064,72.72688,125.48558,80.00024,114.06999,21.6935,37.88511,58.5693,85.1368,25.03621,158.92497,75.47226,23.35932,173.72153,89.03755,50.56177,91.2696,43.15546,34.08978,74.76238,29.38976,78.46634,84.02221,66.43394,102.59243,47.26894,50.37983,74.15096,66.78615
2013-10-31,121.51438,80.41269,72.42207,126.27906,79.87567,113.7476,21.55021,37.8373,58.74207,85.9133,24.81784,157.75792,75.48196,23.33072,172.81508,88.86483,49.54284,91.73531,43.01237,33.96508,74.39903,29.16171,77.72518,83.44209,66.67815,102.88293,47.25023,48.6125,73.99669,66.9032
